sku_id,category,sub_category,brand,unit_cost,unit_price,gross_margin_pct
114,Garments,Jackets,BrandC,510.410289498793,958.2095079436898,0.46732913285933725
115,Garments,Jackets,BrandD,661.0088049330095,1322.723100701816,0.5002666812258071
116,Garments,Jeans,BrandA,585.200556592787,1149.0561720241744,0.4907119679259028
117,Garments,T-Shirts,BrandD,254.72114652727043,461.6850721528609,0.448279440053167
118,Garments,Jackets,BrandA,1484.039106656841,3115.6528334511304,0.523682776616351
119,Garments,Jeans,BrandD,699.6246413075862,1592.1729448125254,0.5605850208753764
120,Garments,Shirts,BrandA,483.7300542245834,1192.3814401206946,0.5943160150365813
121,Cosmetics,Facewash,BrandB,639.758760811664,1336.718993665548,0.5213962217613749
122,Cosmetics,Facewash,BrandE,363.1855818386963,1045.6542577144073,0.6526714455000184
123,Cosmetics,Perfume,BrandC,758.5490167185577,1871.6449902084719,0.5947153329360462
124,Cosmetics,Facewash,BrandD,510.0585419080308,1105.3141748089301,0.5385397622389111
125,Cosmetics,Facewash,BrandE,793.3764696027324,1770.5558157559194,0.551905417190133
126,Cosmetics,Facewash,BrandC,757.0488306013442,2005.911897126443,0.6225911857415822
127,Cosmetics,Cream,BrandC,505.80259615914434,1270.9243722114047,0.6020199099030187
128,Cosmetics,Perfume,BrandA,223.00235878831901,485.37088510612625,0.5405526667724216
129,Cosmetics,Facewash,BrandB,215.36465680263152,470.8815259468395,0.5426351535673853
130,Cosmetics,Lipstick,BrandB,634.688355175065,1491.5971351959054,0.5744907655030421
131,Cosmetics,Lipstick,BrandE,93.38200742254728,277.2607638461139,0.6631979003189342
132,Cosmetics,Lipstick,BrandB,712.8394137225692,2087.017221077789,0.6584410485341177
133,Cosmetics,Perfume,BrandD,796.1808669848265,1730.8138042577668,0.5399962347040232
134,Cosmetics,Perfume,BrandB,347.1815141769941,957.6094104561905,0.6374497677381824
135,Cosmetics,Lipstick,BrandE,572.0154635403442,1232.061765282642,0.535725010175021
136,Cosmetics,Facewash,BrandB,661.8748437429633,1472.3012558998978,0.5504487678111684
137,Cosmetics,Perfume,BrandD,217.8632111169673,552.713394293174,0.6058296879242865
138,Cosmetics,Lipstick,BrandA,494.70495113127737,1276.381421362887,0.612416051462858
139,Cosmetics,Lipstick,BrandE,118.61512804831615,341.31038867492083,0.6524713809362233
140,Cosmetics,Facewash,BrandA,249.20003194152955,530.6751864036386,0.5304094890316112
141,Cosmetics,Cream,BrandA,716.5610599017328,2117.9047702716566,0.6616651182999971
142,Cosmetics,Perfume,BrandA,696.595712949088,1957.0968531148997,0.6440668167033268
143,Cosmetics,Facewash,BrandC,541.4314854792663,1381.1144954146416,0.607974945396025
144,Cosmetics,Lipstick,BrandC,115.2400699335576,277.55031670596884,0.5847957541491816
145,Cosmetics,Lipstick,BrandA,329.5163877592355,744.6259040499673,0.5574739127835611
146,Cosmetics,Facewash,BrandE,592.5650852664387,1478.9688177713874,0.5993390272018333
147,Cosmetics,Perfume,BrandD,110.78466193073595,245.96224545230868,0.5495867191852549
148,Cosmetics,Cream,BrandD,562.444072744697,1167.7074961626727,0.5183347930941575
149,Cosmetics,Cream,BrandB,688.4051855365765,1717.6718078699994,0.5992219337929089
150,Cosmetics,Lipstick,BrandE,410.439932994986,1064.0276774313324,0.6142582174311213
151,Cosmetics,Perfume,BrandC,668.5107244438619,1569.5356344306647,0.5740710119739598
152,Cosmetics,Cream,BrandA,558.5121144192976,1432.9923842444666,0.6102476743351511
153,Cosmetics,Perfume,BrandB,250.271202627066,720.43818860344,0.6526125258404007
154,Cosmetics,Perfume,BrandD,648.0695162051961,1722.8615943419018,0.6238412195538287
155,Cosmetics,Lipstick,BrandC,687.9362968206814,1972.5157545037011,0.6512391370005707
156,Cosmetics,Cream,BrandC,581.2722325362761,1649.0770711131229,0.6475166365972702
157,Cosmetics,Facewash,BrandA,573.1035962519627,1535.998314757339,0.6268852701557143
158,Cosmetics,Lipstick,BrandD,513.9585336613882,1414.7822076523491,0.6367225069120449
159,Cosmetics,Cream,BrandE,168.95382896980527,486.7341455338088,0.6528827276243153
160,Cosmetics,Cream,BrandC,703.8826458089239,1428.3519465829359,0.5072064364158769
161,Cosmetics,Cream,BrandA,669.362562923572,1424.98579062279,0.5302672017304628
162,Cosmetics,Cream,BrandE,301.3391406943564,826.7264204387851,0.6355031927800001
163,Cosmetics,Cream,BrandD,170.56992203623116,480.6604156046588,0.6451342434311791
164,Cosmetics,Perfume,BrandC,674.1006334683065,1690.2855877295185,0.6011912789401498
165,Cosmetics,Lipstick,BrandE,54.78940378762518,125.30545575621679,0.5627532460021645
166,Cosmetics,Perfume,BrandE,512.6951887818067,1528.4398103374826,0.6645630496443281
167,Cosmetics,Facewash,BrandE,523.8601452625013,1183.8210322409914,0.5574836643417072
168,Cosmetics,Cream,BrandC,525.5042773247085,1334.773181382906,0.6062969464368064
169,Cosmetics,Lipstick,BrandC,634.8840463633577,1337.6883935877117,0.5253871907637744
170,Cosmetics,Cream,BrandB,620.770926876521,1577.5444094850943,0.6064954348390492
171,Cosmetics,Lipstick,BrandD,772.244002894246,1808.4967357683336,0.5729912099807242
172,Cosmetics,Perfume,BrandA,524.4664198504611,1537.7502833977687,0.658939149280067
173,Cosmetics,Lipstick,BrandE,126.88229599300944,372.68229431663474,0.6595429996864597
174,Cosmetics,Facewash,BrandB,565.91429172561,1170.2185447074717,0.5164029024449652
175,Cosmetics,Facewash,BrandA,275.7226752101122,746.7044532106341,0.6307472467526118
176,Cosmetics,Lipstick,BrandB,100.51295110157878,259.5415731996389,0.6127288978699978
177,Cosmetics,Lipstick,BrandC,309.4122927147175,810.9434793640161,0.6184539359544827
178,Cosmetics,Lipstick,BrandE,84.30652535938464,242.0892905682917,0.651754420191494
179,Cosmetics,Lipstick,BrandA,780.1167268830477,2316.0712749810364,0.6631724009057385
180,Cosmetics,Facewash,BrandA,612.2388738071935,1304.1216007697774,0.5305354397582172
181,Cosmetics,Cream,BrandA,618.697396946767,1252.6066551055421,0.5060720822254958
182,Cosmetics,Lipstick,BrandA,66.59266364674794,154.73539376997167,0.5696352203313999
183,Cosmetics,Lipstick,BrandA,416.4823928034993,1153.8259104091535,0.6390422601484029
184,Cosmetics,Facewash,BrandB,562.4715324548789,1375.7506434912655,0.5911529933742313
185,Cosmetics,Facewash,BrandE,255.21999971124941,764.9261140648296,0.6663468601496604
186,Cosmetics,Perfume,BrandC,369.63597667697974,906.1208369513747,0.5920676783897693
187,Cosmetics,Lipstick,BrandC,172.71786589375188,482.7135408395675,0.6421938659658284
188,Cosmetics,Perfume,BrandC,570.2616693361165,1266.4197865998394,0.5497056541834445
189,Cosmetics,Facewash,BrandC,111.78578421188203,299.64171656182424,0.6269351761345368
190,Cosmetics,Facewash,BrandB,540.8834107108514,1229.5683663937284,0.5601030203003357
191,Cosmetics,Cream,BrandD,763.1476716878078,1641.5748217782786,0.5351124654427215
192,Cosmetics,Lipstick,BrandE,374.25110078195144,1101.6514984020007,0.6602817666704752
193,Cosmetics,Perfume,BrandA,364.7954876945917,962.5223598729548,0.6210005056477422
194,Cosmetics,Facewash,BrandD,348.1957984720957,791.8721782791739,0.5602878747062894
195,Cosmetics,Facewash,BrandC,787.9832359698712,1898.5148068283818,0.5849475426076559
196,Cosmetics,Perfume,BrandD,720.5744027593508,1606.8482083204328,0.5515603782434837
197,Cosmetics,Cream,BrandE,209.82852801881248,426.1898748204977,0.5076642116211985
198,Cosmetics,Facewash,BrandA,538.7501190319138,1276.0438496113998,0.5777965473553419
199,Cosmetics,Lipstick,BrandA,698.2686873797278,1726.9650351600526,0.5956671541326177
200,Cosmetics,Facewash,BrandE,776.1450709360413,1696.2848564179274,0.5424441431523243
201,Cosmetics,Lipstick,BrandE,701.4673759667081,1947.6921084452433,0.6398468870284336
202,Cosmetics,Perfume,BrandC,628.191383483039,1787.0683117800934,0.6484793673850668
203,Cosmetics,Lipstick,BrandA,620.7679932072492,1630.2735187792302,0.6192246355862492
204,Cosmetics,Perfume,BrandD,148.4336582617907,301.6952963347475,0.5080014171082886
205,Cosmetics,Lipstick,BrandB,740.6358858617651,1937.9851236855334,0.617832006649632
206,Cosmetics,Perfume,BrandB,647.4029682321323,1606.5449361036056,0.5970215624330464
207,Cosmetics,Lipstick,BrandE,137.98114172179586,293.23556197904713,0.5294529054028748
208,Cosmetics,Cream,BrandC,564.1739654217286,1371.1153139132325,0.5885291633046185
209,Cosmetics,Lipstick,BrandB,200.39354502525254,499.2994639871039,0.5986505905193032
210,Cosmetics,Lipstick,BrandA,98.15670280635057,253.437799552208,0.612699041027894
211,Electronics,Headphones,BrandE,6476.377982049307,11001.938476038966,0.41134210156199663
212,Electronics,Accessories,BrandD,7241.696240086115,11062.48813312051,0.34538268851065657
213,Electronics,Mobile,BrandE,1714.9799882998618,2291.5964661809576,0.2516221710020576
214,Electronics,Headphones,BrandD,8761.13079352367,13491.8734835048,0.35063645503087093
215,Electronics,Headphones,BrandE,12600.380140207119,18218.023864474406,0.3083563709246111
216,Electronics,Laptop,BrandE,14357.164893341038,24838.773903793943,0.42198576512071373
217,Electronics,Mobile,BrandE,15927.243294526972,21020.92561806839,0.24231484455485539
218,Electronics,Mobile,BrandD,10389.378524269836,14051.271752653582,0.2606093806200992
219,Electronics,Accessories,BrandD,5977.832793456758,10720.234634548502,0.44237854886200234
220,Electronics,Laptop,BrandE,4136.167543677995,6408.760300896867,0.354607232993382
221,Electronics,Laptop,BrandB,12935.881084885203,21360.14707297872,0.3943917595375777
222,Electronics,Laptop,BrandC,11853.50064450791,15467.460210950627,0.233649191085949
223,Electronics,Laptop,BrandC,7539.53420251385,11753.046784437347,0.35850385514526906
224,Electronics,Mobile,BrandC,3125.5302341794168,4611.136841639162,0.3221779484062424
225,Electronics,Mobile,BrandD,2114.2575126402817,2831.6023554033595,0.25333530373507995
226,Electronics,Headphones,BrandD,8843.080609729528,12082.812848240297,0.268127320947671
227,Electronics,Headphones,BrandB,11999.505692838826,19735.976811778255,0.39199838917131136
228,Electronics,Laptop,BrandC,16310.853933518032,22836.42081289097,0.2857526112712597
229,Electronics,Laptop,BrandC,4598.427771792791,6218.379933845678,0.2605103225095236
230,Electronics,Laptop,BrandE,13273.959616557278,21945.012633257007,0.395126362495641
231,Electronics,Headphones,BrandD,2084.343679274378,3685.3408220153424,0.4344230886806972
232,Electronics,Accessories,BrandC,2461.4687475522396,3866.101378071983,0.36332017532872635
233,Electronics,Accessories,BrandB,14617.619609841953,25368.65316421336,0.42379205095276795
234,Electronics,Headphones,BrandB,14710.608244449913,25020.74459209164,0.4120635303115829
235,Electronics,Headphones,BrandC,7779.828562041912,13283.376977151569,0.41431846920976373
236,Electronics,Headphones,BrandD,2982.12465811649,5210.989462817159,0.42772391320394315
237,Electronics,Headphones,BrandB,11630.458958844121,19872.37073184916,0.4147422511495243
238,Electronics,Headphones,BrandE,9867.888263588553,16003.631135233698,0.3833969190989821
239,Electronics,Headphones,BrandB,11238.449227318095,18720.949843256138,0.39968594962255455
240,Electronics,Laptop,BrandA,3010.1546675659074,4004.035621496442,0.24821980818419598
241,Electronics,Laptop,BrandA,6071.409829187709,8377.163347460932,0.27524275493232236
242,Electronics,Laptop,BrandD,17627.995981955733,24848.546420710507,0.29058240737722446
243,Electronics,Laptop,BrandC,19553.50723265393,28713.306552973616,0.3190088645283897
244,Electronics,Headphones,BrandD,4869.181440240936,8252.528529495285,0.4099770242734647
245,Electronics,Accessories,BrandD,13686.093846766207,21201.098665513364,0.354462989739838
246,Electronics,Mobile,BrandD,11774.225692346177,19540.515427907205,0.3974454903307942
247,Electronics,Headphones,BrandD,5726.412714629027,10297.046131479463,0.4438781140231461
248,Electronics,Mobile,BrandE,19533.67349971549,31745.40036241986,0.38467704685686016
249,Electronics,Accessories,BrandE,5191.535342189185,8514.71042551458,0.3902863300397631
250,Electronics,Laptop,BrandB,2835.670566114753,3729.831935090565,0.23973234841051907
251,Electronics,Accessories,BrandA,6267.1334374574535,9596.93336925289,0.34696499430366035
252,Electronics,Headphones,BrandD,17563.041350055042,29217.603975464917,0.39888837685652234
253,Electronics,Laptop,BrandB,15240.07064219965,23054.36607224642,0.3389507829258367
254,Electronics,Headphones,BrandA,7899.797362118814,11735.302091289253,0.3268347673825469
255,Electronics,Laptop,BrandC,19771.51692911707,26099.48178636474,0.24245557475220117
256,Electronics,Mobile,BrandE,17540.0826782653,27877.114736864252,0.370807099521294
257,Electronics,Mobile,BrandA,9614.385255007423,15985.154109697884,0.39854284863137096
258,Electronics,Mobile,BrandC,10503.375416357003,18241.334124735025,0.42419916522911805
259,Electronics,Accessories,BrandA,18162.984484208282,27441.73515520502,0.3381255091384696
260,Electronics,Headphones,BrandE,6621.314248848455,10568.77735901564,0.3735023433718019
261,Electronics,Accessories,BrandE,18378.721893908783,25828.189354730017,0.2884239138295222
262,Electronics,Mobile,BrandB,13024.881795924432,21045.34494155831,0.3811039053009696
263,Electronics,Headphones,BrandD,15062.590914682698,20572.24329841936,0.2678197172672942
264,Electronics,Mobile,BrandA,14742.761846618638,25866.41538210672,0.43004232983836443
265,Electronics,Accessories,BrandA,4824.137514099477,6844.34960082392,0.2951649469339279
266,Electronics,Accessories,BrandC,19470.809239770333,27073.93587320214,0.280828272218721
267,Electronics,Accessories,BrandE,17306.12422733721,26757.672364566857,0.3532275905188827
268,Electronics,Mobile,BrandA,6073.774876458775,10540.276776410377,0.4237556560134966
269,Electronics,Headphones,BrandE,9738.14721754931,15166.27497417236,0.3579077766865603
270,Electronics,Headphones,BrandA,8145.817333895665,13004.597195947777,0.37362017360799954
271,Electronics,Mobile,BrandB,4525.1916428229215,6767.608586329245,0.331345543244931
272,Electronics,Headphones,BrandD,19434.12796320282,27772.665433510927,0.3002426068996136
273,Electronics,Mobile,BrandA,13649.628294013906,19963.878533004878,0.3162837435898072
274,Electronics,Headphones,BrandE,15809.252825202111,21586.536067990804,0.267633640922845
275,Electronics,Laptop,BrandB,19441.689333953076,29685.41377742788,0.34507602017203143
276,Electronics,Laptop,BrandA,5866.933571909583,7842.613910650762,0.25191605263878675
277,Electronics,Accessories,BrandC,4640.5212441195035,7238.688642562393,0.3589279117720382
278,Electronics,Laptop,BrandD,7734.558763978796,13260.449944124226,0.4167197345059909
279,Electronics,Laptop,BrandA,9471.41918774341,13490.683510892493,0.2979288869910776
280,Electronics,Laptop,BrandB,12917.182252174556,21357.12198892393,0.39518151093234527
281,Electronics,Mobile,BrandC,4590.275296167572,6352.067058863461,0.27735723605712626
282,Electronics,Laptop,BrandB,2178.421398270545,3634.0447714259785,0.4005518546719101
283,Electronics,Laptop,BrandB,13780.383761003393,21184.79669563119,0.3495154115004919
284,Electronics,Accessories,BrandC,17117.153305930147,29147.689058738317,0.4127440679281393
285,Electronics,Laptop,BrandB,12329.055741339915,21380.254971768165,0.4233438395557033
286,Electronics,Laptop,BrandC,5308.062385680212,7197.519262356638,0.2625150149383238
287,Electronics,Headphones,BrandA,6490.3678130643075,8622.735503639162,0.24729596421865246
288,Electronics,Accessories,BrandC,11326.636268019092,20028.923150015442,0.4344860088990676
289,Electronics,Accessories,BrandC,2227.8555023674285,3032.233774988083,0.2652758106105509
290,Electronics,Accessories,BrandD,9865.682023243553,17432.043616407274,0.4340490283102642
291,Electronics,Accessories,BrandC,7348.887942069884,11417.360209374976,0.35634088727133306
292,Electronics,Accessories,BrandC,2269.097892432254,3118.1298824917953,0.2722888468587631
293,Electronics,Accessories,BrandA,19752.657274738667,35210.28387723215,0.4390088604905787
294,Electronics,Mobile,BrandD,1591.3896472865779,2826.1582522164995,0.43690709957997476
295,Electronics,Laptop,BrandE,13323.718849586756,23102.784174761586,0.4232851439549817
296,Electronics,Accessories,BrandA,9912.687329226394,15441.964637742803,0.3580682535046033
297,Electronics,Laptop,BrandA,10543.661734753023,17222.355832460602,0.3877921326604815
298,Electronics,Laptop,BrandE,4083.5482129917887,5369.811976570087,0.2395360897533485
299,Electronics,Mobile,BrandC,7196.703919437032,11891.404498837492,0.3947978205483983
300,Electronics,Accessories,BrandB,5234.288864274545,8567.045466853871,0.3890205340305303
